month,date,low_yoy,moderate_yoy,middle_yoy,high_yoy
60,2005-01,NA,NA,NA,NA
61,2005-02,NA,NA,NA,NA
62,2005-03,NA,NA,NA,NA
63,2005-04,NA,NA,NA,NA
64,2005-05,NA,NA,NA,NA
65,2005-06,NA,NA,NA,NA
66,2005-07,NA,NA,NA,NA
67,2005-08,NA,NA,NA,NA
68,2005-09,NA,NA,NA,NA
69,2005-10,NA,NA,NA,NA
70,2005-11,NA,NA,NA,NA
71,2005-12,NA,NA,NA,NA
72,2006-01,-0.69313736972629,-0.751408789045455,-0.774189575538889,-0.723920143746021
73,2006-02,-0.427304894349481,-0.459118082783184,-0.429489827469483,-0.337076504227716
74,2006-03,-0.330980822392837,-0.408722395961424,-0.457071480866152,-0.421994607988581
75,2006-04,0.0375541806165265,-0.0380962390244839,-0.0257114842384026,-0.0639625885429633
76,2006-05,-0.278037321918425,-0.288125555696387,-0.276248793862295,-0.174485083789181
77,2006-06,-0.00811581480274837,0.0295009634572576,0.0259965982438355,0.0212513457912935
78,2006-07,0.193900335168316,0.107214079975992,0.093426483664022,0.0364302562978487
79,2006-08,0.0603710292394646,0.147695562508048,0.133144568096889,0.0640613746847132
80,2006-09,0.24177085426088,0.176354366745179,0.214180323193546,0.169324967700877
81,2006-10,0.0167345644630579,-0.0671732969148187,-0.13333532505399,-0.170616008621807
82,2006-11,0.135576549917755,0.19357529379807,0.197109303432433,0.207789052229336
83,2006-12,0.043454294505608,0.0315730846210034,-0.0270058760218973,-0.0685970537170564
84,2007-01,-0.0709899052210153,-0.0212423764031621,-0.0558490981005211,-0.0834065040221282
85,2007-02,0.0102476113322798,0.0405613463185381,0.0245396155086197,0.0123215753786499
86,2007-03,0.11183336849428,0.144716825223821,0.224719935463813,0.177790974067221
87,2007-04,-0.0587333367758641,-0.0469763087107702,-0.0544291892918696,-0.079867616641386
88,2007-05,-0.0244595013060445,0.0511645901118958,0.0401870387536247,0.0603228242404308
89,2007-06,0.30139652110159,0.275608491209288,0.262583534167553,0.272721861150636
90,2007-07,0.0293367512220235,0.0489719551712509,0.0818447385328231,0.0272367427203331
91,2007-08,0.123767135160934,0.0197653681684309,0.0210377611678512,0.0390635090065108
92,2007-09,-0.169504820796636,-0.0823497801702059,-0.0774408301340501,-0.119028032608733
93,2007-10,-0.141984416199439,-0.0736236689994986,-0.0521028497224847,-0.0682294637642933
94,2007-11,-0.0938977745123998,-0.0691343081690718,-0.116684822767399,-0.133378596245142
95,2007-12,-0.0713201418504762,-0.131086222907116,-0.13254007469352,-0.158340924641067
96,2008-01,-0.130466040414879,-0.110925359979307,-0.120436301052531,-0.128179414135171
97,2008-02,-0.0236629747358308,-0.0978038670572103,-0.0866941614511534,-0.105782156532658
98,2008-03,-0.185695524334869,-0.217569608100943,-0.252657776475143,-0.226446702270997
99,2008-04,-0.168676411852356,-0.147601586283775,-0.168994180646781,-0.163371618526124
100,2008-05,-0.0537509389725576,-0.112672044502409,-0.12867008537358,-0.141222459657938
101,2008-06,-0.325198704096836,-0.332685640517275,-0.333859738197505,-0.332596185317341
102,2008-07,-0.211595591237342,-0.166296484663414,-0.186596932662081,-0.153502369332107
103,2008-08,-0.0951775465026594,-0.112773925230895,-0.098515185448693,-0.114061562946809
104,2008-09,-0.174137977772377,-0.161144080254513,-0.196771331039323,-0.211190282687614
105,2008-10,0.142358637771221,-0.0431169943667703,-0.106332567170108,-0.0689728078277697
106,2008-11,-0.0605307648293166,-0.131502561643465,-0.107537955500607,-0.10430497449784
107,2008-12,-0.0650354583021872,-0.102039226668368,-0.124865720089251,-0.0822305605410856
108,2009-01,-0.00223691363208756,-0.0421130511416333,-0.0524345302263255,-0.000859816162570914
109,2009-02,-0.146049355613077,-0.109867756291201,-0.0957471116157456,-0.0918077359764817
110,2009-03,-0.0948622208657688,-0.0335093511915122,-0.0747601818058873,-0.0482631764988558
111,2009-04,-0.0805207457418641,-0.14065703734353,-0.112357770714485,-0.0977558523079601
112,2009-05,-0.0908458489143071,-0.0837201155611673,-0.0651274620917663,-0.0970306367266152
113,2009-06,-0.0720931496727379,-0.0915604329340129,-0.105862927382816,-0.132199860255344
114,2009-07,-0.136621378917437,-0.144802724529676,-0.124702434249675,-0.129502765533313
115,2009-08,-0.236641760526879,-0.207797083729663,-0.17773235821148,-0.185438624243359
116,2009-09,-0.0774170182250303,-0.073339604013747,-0.0804894787333696,-0.0177820728520762
117,2009-10,-0.335116550778114,-0.195293351184671,-0.148927982055414,-0.193590393201381
118,2009-11,-0.226820939133196,-0.155556440787146,-0.108145641237142,-0.147810647527003
119,2009-12,-0.283661384314552,-0.160806207182,-0.121069858422104,-0.176051468960125
120,2010-01,-0.246451965243581,-0.179406147335355,-0.179236270795223,-0.293377671714133
121,2010-02,-0.266202678300259,-0.23665060090934,-0.245660808434512,-0.329081394277534
122,2010-03,-0.255468740853178,-0.300856574241699,-0.276483635959368,-0.339819333274198
123,2010-04,-0.219992494461114,-0.191223651667127,-0.175546400986897,-0.252342631769483
124,2010-05,-0.232801952336051,-0.224160964660157,-0.214699293001235,-0.276494464169786
125,2010-06,-0.337049402573232,-0.249880610226652,-0.230184152491501,-0.30746776308355
126,2010-07,-0.0599965231157321,-0.0487922431704626,-0.0962143690798928,-0.163167025524526
127,2010-08,-0.0232660363233888,-0.0244214417301786,-0.118453174805713,-0.161181588516784
128,2010-09,-0.0730570071602672,-0.118269564226102,-0.0824771040996697,-0.176562416958684
129,2010-10,0.00612646577340192,-0.00521317822896206,-0.0406256868224163,-0.100435070573287
130,2010-11,0.0010623690657825,-0.0228758471170751,-0.0566099118029454,-0.107239797826657
131,2010-12,0.0257022187668996,-0.104185862549722,-0.153052298424121,-0.242705385892276
132,2011-01,0.144274433725332,0.0655578698264803,0.0685652693107341,0.0604589466371612
133,2011-02,0.0974910041998758,0.137791189652128,0.170586703151784,0.222670365656874
134,2011-03,0.147319040878778,0.187198552030896,0.139438618848077,0.101930821726891
135,2011-04,0.196037289050088,0.269130912099805,0.225568607562541,0.225552429770784
136,2011-05,0.143579519961959,0.174095841608209,0.184398062137932,0.201027315121406
137,2011-06,0.343975773476532,0.245342724072098,0.249684479372505,0.261354266878109
138,2011-07,0.143694578016571,0.144369717503877,0.203182662870737,0.293667894682835
139,2011-08,0.122827361433903,0.10372455609262,0.176596958295865,0.197517958801455
140,2011-09,0.169812796761573,0.188416382087658,0.183040932606639,0.212174840660641
141,2011-10,0.16066140110057,0.11740553283627,0.112527172090113,0.11836315622373
142,2011-11,0.212969922223162,0.164076047499722,0.140057446977035,0.136410898839531
143,2011-12,0.166945198577079,0.163078824563259,0.188464869152507,0.241562857248932
144,2012-01,0.187491451580713,0.120517443378949,0.173947757521151,0.165920197012749
145,2012-02,0.317761798262849,0.258531772085516,0.219876471000569,0.198810528223251
146,2012-03,0.222121442265985,0.191995181073227,0.222658721464458,0.286272072416446
147,2012-04,0.253977645305041,0.215330629674173,0.289147537644597,0.492251593612487
148,2012-05,0.0964589413836363,0.0756030703772532,0.0851720675763599,0.109083257822865
149,2012-06,0.0822268059832627,0.0716410908865868,0.0555762829591004,0.113637771873556
150,2012-07,0.539671560631975,0.585087295718492,1.09753337627218,0.818730508363172
151,2012-08,0.0188157817136059,0.105863568666044,0.101449593547906,0.0938905256219009
152,2012-09,0.0893303249491471,0.0645447974820754,0.084286548603772,0.0852920642342956
153,2012-10,0.155806856585856,0.0592638506468106,0.0819032324095776,0.0780680271295158
154,2012-11,0.183492784225338,0.153233091854844,0.147064146978205,0.155647608644382
155,2012-12,0.283708586672711,0.269319113506693,0.259615166324833,0.20155469340898
156,2013-01,0.199671125001334,0.244210816808724,0.213000542534818,0.249861001740234
157,2013-02,0.324468829093091,0.356548244514151,0.578229703190687,1.19340779570944
158,2013-03,0.251145830653282,0.219993776273258,0.19961770821992,0.29759582928043
159,2013-04,0.136625225601744,0.0795834015710113,0.0177203817592846,-0.0653354172554317
160,2013-05,0.251684907593703,0.214304060366672,0.204618547776049,0.208350781428359
161,2013-06,0.246012952804109,0.212412945455005,0.219304290487526,0.209295429266744
162,2013-07,-0.130873674994358,-0.208992776325689,-0.405073424631182,-0.314078186118135
163,2013-08,0.321314775966035,0.181089589303083,0.173231972267097,0.186049723379457
164,2013-09,0.206046950724801,0.134015022284713,0.0844628916811172,0.0720908312694466
165,2013-10,0.106745095300295,0.0890496523155386,0.0677294490351268,0.0782021201381646
166,2013-11,0.0626565025554524,0.0700568464406184,0.0513370300806208,0.0443909203256527
167,2013-12,0.0215966960265934,0.010625283640465,-0.0107331945375096,-0.00971741165231388
168,2014-01,0.0213026344514671,-0.0209764415824946,-0.0859221419864044,-0.0687336992048839
169,2014-02,-0.0848163354582819,-0.181143262642431,-0.31104483850208,-0.516130501720972
170,2014-03,0.00322361829350393,0.0252324634963057,-0.013522497555812,-0.0865744769351492
171,2014-04,0.0618836678790484,0.0431244532356216,0.00611809046109046,-0.0513876034822627
172,2014-05,0.124512766591897,0.0533708149360359,0.00972954111743052,-0.0280033037193438
173,2014-06,0.204967259654494,0.22039744872667,0.140546007962008,0.129934390319148
174,2014-07,0.171762132162595,0.158926375885624,0.124235825267871,0.0999367111909386
175,2014-08,0.215378077819347,0.211983749407044,0.133763333785448,0.154785265967318
176,2014-09,0.155648632532132,0.155194925420706,0.115509364490664,0.0951283171333006
177,2014-10,0.194583795267599,0.184511822816577,0.155504445356059,0.11988083667211
178,2014-11,0.220258320471158,0.210961355057705,0.141729982173302,0.136345594114433
179,2014-12,0.10741739372629,0.0938663813155656,0.0475798845575819,0.0210366377990916
180,2015-01,0.176211788825923,0.164934074146613,0.180581107530002,0.173507745486761
181,2015-02,0.106449128511822,0.117850528535604,0.0775449689506036,0.0553986081824793
182,2015-03,0.170457651192282,0.132711426403648,0.113979031360227,0.0653132201116917
183,2015-04,0.187962582274549,0.162055398576409,0.146780858051504,0.115294161132609
184,2015-05,0.254701335846072,0.244294099709014,0.184484604571662,0.203409839887157
185,2015-06,0.136708021041851,0.02867887224913,-0.00111810832710801,-0.00970516445753167
186,2015-07,0.052344815686181,0.00702332019012331,-0.0189527406305916,-0.0528756519645709
187,2015-08,-0.0586628831029964,-0.0398286465465906,-0.0537590525296502,-0.0906758845265736
188,2015-09,0.0983689735956093,0.0655277478423855,0.0680921928300464,0.04520695038684
189,2015-10,-0.0182380624898927,0.00542362408218233,-0.000952127537280911,0.00318651655713098
190,2015-11,0.0493432674823415,0.0153889547636048,0.0276641872225527,0.0104438184568949
191,2015-12,0.0243231663822545,0.0360786850636599,0.00699673654436572,0.0198831434788482
192,2016-01,0.0805713660983272,0.115425831196265,0.0773751293396492,0.0742156233130855
193,2016-02,0.191551308202819,0.18092106819848,0.203452942324273,0.22313183449765
194,2016-03,0.0920617322171793,0.07584612421271,0.0694611772741633,0.061555184172537
195,2016-04,0.134076856761763,0.114086904069111,0.104939880037234,0.125262561424101
196,2016-05,-0.000515781718708475,0.0494807116364766,0.0760811484512507,0.0376939467290625
197,2016-06,-0.0241200254958205,0.0630462841844104,0.0645955690843889,0.0545025663482104
198,2016-07,0.0655385434187075,0.137773448958855,0.109683294233801,0.0817391770750282
199,2016-08,0.0752887600967311,0.069898554787911,0.0636682517712395,0.0312641479786593
200,2016-09,0.0260651277905284,0.0404907689817722,0.0535663673193889,0.0412800435481788
201,2016-10,0.203550361323369,0.176207998759418,0.113920728922279,0.127576697458361
202,2016-11,0.0781475820307991,0.0378575393511025,0.0399290635282963,0.0578789873762486
203,2016-12,-0.00063553357828583,0.0246981136572324,0.0281440550353356,0.0368625671402636
204,2017-01,-0.0220841051019949,-0.00969935123236898,0.0130778886522724,0.0300299939821023
